CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
SVK,Slovakia,2020-03-16,63,9,0,0,0,0,Europe,High income,117399000000,5457013
SVK,Slovakia,2020-03-19,123,18,1,0,0,0,Europe,High income,117399000000,5457013
SYR,Syria,2020-04-15,33,4,2,0,5,0,Middle East & North Africa,Low income,22163075121,17070135
SYR,Syria,2020-05-14,48,0,3,0,29,0,Middle East & North Africa,Low income,22163075121,17070135
GBR,United Kingdom,2020-02-14,9,0,0,0,1,0,Europe,High income,2927080000000,67530172
GBR,United Kingdom,2020-06-09,290581,1747,40968,288,1257,2,Europe,High income,2927080000000,67530172
SYR,Syria,2020-06-12,164,0,6,0,68,0,Middle East & North Africa,Low income,22163075121,17070135
IRN,Iran,2020-05-01,95646,1006,6091,63,76318,1215,Middle East & North Africa,Upper middle income,495694000000,82913906
IRQ,Iraq,2020-03-27,458,76,40,4,122,17,Middle East & North Africa,Upper middle income,246932000000,39309783
IRQ,Iraq,2020-03-30,630,83,46,4,152,9,Middle East & North Africa,Upper middle income,246932000000,39309783
JAM,Jamaica,2020-04-12,69,4,4,0,13,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
JAM,Jamaica,2020-05-11,505,3,9,0,90,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
LIE,Liechtenstein,2020-04-03,75,0,0,0,0,0,Europe,High income,6193677543,38019
LIE,Liechtenstein,2020-04-09,78,0,1,0,55,0,Europe,High income,6193677543,38019
LIE,Liechtenstein,2020-06-06,82,0,1,0,55,0,Europe,High income,6193677543,38019
MLI,Mali,2020-03-27,11,7,0,0,0,0,Sub-Saharan Africa,Low income,19332000000,19658031
MLI,Mali,2020-04-25,370,45,21,0,91,4,Sub-Saharan Africa,Low income,19332000000,19658031
MLI,Mali,2020-05-01,508,18,26,0,196,61,Sub-Saharan Africa,Low income,19332000000,19658031
MLI,Mali,2020-05-27,1116,39,70,0,632,15,Sub-Saharan Africa,Low income,19332000000,19658031
PER,Peru,2020-04-06,2561,280,92,9,997,8,Latin America & Caribbean,Upper middle income,244163000000,32510453
PER,Peru,2020-05-11,68822,1515,1961,72,22406,1057,Latin America & Caribbean,Upper middle income,244163000000,32510453
PER,Peru,2020-05-14,80604,4298,2267,98,25151,827,Latin America & Caribbean,Upper middle income,244163000000,32510453
PER,Peru,2020-06-15,232992,3256,6860,172,119409,3830,Latin America & Caribbean,Upper middle income,244163000000,32510453
POL,Poland,2020-03-08,11,6,0,0,0,0,Europe,High income,643274000000,37887768
MNE,Montenegro,2020-05-04,323,1,8,0,253,4,Europe,Upper middle income,5740000000,627987
MAR,Morocco,2020-05-30,7780,66,204,2,5401,130,Middle East & North Africa,Lower middle income,129056000000,36471769
MAR,Morocco,2020-06-05,8071,68,208,0,7268,73,Middle East & North Africa,Lower middle income,129056000000,36471769
SUR,Suriname,2020-04-03,10,0,1,1,0,0,Latin America & Caribbean,Upper middle income,3919000000,581372
SUR,Suriname,2020-05-02,10,0,1,0,8,0,Latin America & Caribbean,Upper middle income,3919000000,581372
ITA,Ivory Coast,2020-04-11,533,89,4,1,58,6,Sub-Saharan Africa,NULL,NULL,NULL
NOR,Norway,2020-04-08,6086,0,101,12,32,0,Europe,High income,438623000000,5378857
NOR,Norway,2020-06-05,8522,18,238,0,8138,0,Europe,High income,438623000000,5378857
PAN,Panama,2020-05-27,11728,281,315,2,7379,1000,Latin America & Caribbean,High income,75494000000,4246439
PER,Peru,2020-03-11,11,0,0,0,0,0,Latin America & Caribbean,Upper middle income,244163000000,32510453
TUR,Turkey,2020-03-30,10827,1610,168,37,162,57,Europe,Upper middle income,809555000000,83429615
TUR,Turkey,2020-05-04,127659,1614,3461,64,68166,5015,Europe,Upper middle income,809555000000,83429615
MNE,Montenegro,2020-05-01,322,0,7,0,233,19,Europe,Upper middle income,5740000000,627987
MNE,Montenegro,2020-05-07,324,0,8,0,265,4,Europe,Upper middle income,5740000000,627987
LIE,Liechtenstein,2020-06-09,82,0,1,0,55,0,Europe,High income,6193677543,38019
NOR,Norway,2020-05-07,8034,38,217,1,32,0,Europe,High income,438623000000,5378857
NOR,Norway,2020-06-02,8455,9,237,1,7727,0,Europe,High income,438623000000,5378857
POL,Poland,2020-03-31,2311,256,33,2,7,0,Europe,High income,643274000000,37887768
POL,Poland,2020-04-29,12640,422,624,28,3025,370,Europe,High income,643274000000,37887768
NOR,Norway,2020-06-08,8561,14,239,1,8138,0,Europe,High income,438623000000,5378857
PAN,Panama,2020-03-30,989,88,24,7,4,0,Latin America & Caribbean,High income,75494000000,4246439
PAN,Panama,2020-04-05,1801,128,46,5,13,0,Latin America & Caribbean,High income,75494000000,4246439
PAN,Panama,2020-04-28,6021,0,167,0,455,0,Latin America & Caribbean,High income,75494000000,4246439
PAN,Panama,2020-06-02,14095,258,352,8,9514,0,Latin America & Caribbean,High income,75494000000,4246439
PER,Peru,2020-04-12,7519,671,193,12,1798,59,Latin America & Caribbean,Upper middle income,244163000000,32510453
SWE,Sweden,2020-04-17,13216,676,1400,67,550,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-05-19,30799,422,3743,45,4971,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-05-25,33843,384,4029,31,4971,0,Europe,High income,576720000000,10036379
RUS,Russia,2020-02-21,2,0,0,0,2,0,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,2020-05-12,232243,10899,2116,107,43512,3711,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,2020-05-21,317554,8849,3099,127,92681,7289,Central Asia,Upper middle income,1667460000000,145872256
SWE,Sweden,2020-02-22,1,0,0,0,0,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-03-22,1931,168,21,1,16,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-04-26,18640,463,2194,2,1005,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-17,54562,1239,5041,102,0,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-20,56043,0,5053,0,0,0,Europe,High income,576720000000,10036379
PAK,Pakistan,2020-05-31,69496,3039,1483,88,25271,1140,South Asia,Lower middle income,282506007859,216565318
TGO,Togo,2020-03-20,9,8,0,0,1,1,Sub-Saharan Africa,Low income,6132000000,8082366
TUN,Tunisia,2020-06-10,1087,0,49,0,983,1,Middle East & North Africa,Lower middle income,35150000000,11694719
LBN,Lebanon,2020-02-26,2,1,0,0,0,0,Middle East & North Africa,Upper middle income,60620000000,6855713
PAK,Pakistan,2020-02-28,2,0,0,0,0,0,South Asia,Lower middle income,282506007859,216565318
PAK,Pakistan,2020-03-31,1938,221,26,5,76,0,South Asia,Lower middle income,282506007859,216565318
PAK,Pakistan,2020-04-29,15525,913,343,31,3425,192,South Asia,Lower middle income,282506007859,216565318
WBG,Western Sahara,2020-04-23,6,0,0,0,5,5,Sub-Saharan Africa,Low income,906000000,594603
WBG,Western Sahara,2020-05-25,9,0,0,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
Jersey,Jersey,2020-03-17,0,0,0,0,0,0,Europe,NULL,NULL,NULL
MYS,Malaysia,2020-03-28,2320,159,27,1,320,61,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-03-31,2766,140,43,6,537,58,East Asia & Pacific,Upper middle income,401985000000,31949777
SVN,Slovenia,2020-04-16,1268,20,61,0,174,9,Europe,High income,58213000000,2078654
KNA,Saint Kitts and Nevis,2020-03-27,2,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-04-22,15,0,0,0,1,1,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-04-28,15,0,0,0,4,2,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-05-21,15,0,0,0,15,0,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-05-27,15,0,0,0,15,0,Latin America & Caribbean,Upper middle income,1118000000,52823
SOM,Somalia,2020-04-20,237,73,8,1,4,1,Sub-Saharan Africa,Low income,8341000000,15442905
SOM,Somalia,2020-05-25,1689,95,66,5,235,31,Sub-Saharan Africa,Low income,8341000000,15442905
SOM,Somalia,2020-06-20,2755,36,88,0,751,27,Sub-Saharan Africa,Low income,8341000000,15442905
MYS,Malaysia,2020-01-27,4,0,NULL,0,NULL,0,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-02-02,8,0,0,0,0,0,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-04-06,3793,131,62,1,1241,236,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-05-05,6383,30,106,1,4567,83,East Asia & Pacific,Upper middle income,401985000000,31949777
MYS,Malaysia,2020-06-03,7970,93,115,0,6531,61,East Asia & Pacific,Upper middle income,401985000000,31949777
OMN,Oman,2020-04-05,298,21,2,0,61,0,Middle East & North Africa,High income,84158000000,4974986
OMN,Oman,2020-04-14,813,86,4,0,130,6,Middle East & North Africa,High income,84158000000,4974986
OMN,Oman,2020-04-11,546,62,3,0,109,0,Middle East & North Africa,High income,84158000000,4974986
ZWE,Zimbabwe,2020-05-28,149,17,4,0,28,3,Sub-Saharan Africa,Lower middle income,25812000000,14645468
OMN,Oman,2020-05-10,3399,175,17,0,1117,49,Middle East & North Africa,High income,84158000000,4974986
PAK,Pakistan,2020-06-03,80463,4065,1688,67,28923,1813,South Asia,Lower middle income,282506007859,216565318
SVN,Slovenia,2020-04-22,1353,9,79,2,205,8,Europe,High income,58213000000,2078654
SOM,Somalia,2020-03-28,3,0,0,0,0,0,Sub-Saharan Africa,Low income,8341000000,15442905
TWN,Taiwan,2020-03-08,45,0,1,0,13,1,East Asia & Pacific,High income,633695000000,23773876
NPL,Nepal,2020-03-09,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-04-07,9,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-04-10,9,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-04-16,16,0,0,0,2,1,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-05-06,99,17,0,0,22,6,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-05-09,110,8,0,0,31,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-06-13,5335,273,18,2,913,36,South Asia,Low income,33035000000,28608710
SMR,San Marino,2020-04-27,538,0,41,0,64,0,Europe,High income,1672000000,33860
NGA,Nigeria,2020-04-01,174,39,2,0,9,1,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,2020-05-26,8344,276,249,16,2385,74,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NPL,Nepal,2020-02-06,1,0,0,0,0,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-03-12,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-04-13,14,2,0,0,1,0,South Asia,Low income,33035000000,28608710
NGA,Nigeria,2020-04-24,1095,114,32,1,208,11,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,2020-04-30,1932,204,58,7,319,12,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,2020-05-29,9302,387,261,2,2697,105,Sub-Saharan Africa,Lower middle income,496122000000,200963599
USA,United States,2020-04-19,759086,26889,40661,1997,70337,5497,North America,High income,22198120000000,329064917
VNM,Vietnam,2020-02-12,15,0,0,0,6,0,East Asia & Pacific,Lower middle income,282372000000,96462106
KEN,Kenya,2020-04-07,172,14,6,0,7,3,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KSV,Kosovo,2020-04-04,135,9,1,0,16,6,Europe,Upper middle income,7939000000,1810463
KSV,Kosovo,2020-05-29,1048,0,30,0,801,0,Europe,Upper middle income,7939000000,1810463
NPL,Nepal,2020-05-15,267,18,0,0,36,1,South Asia,Low income,33035000000,28608710
OMN,Others,2020-06-01,721,0,15,0,651,0,NULL,NULL,NULL,NULL
PLW,Palestine,2020-05-10,375,0,2,0,263,35,Middle East & North Africa,Lower middle income,13397100000,5051953
MRT,Mauritania,2020-03-23,2,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MRT,Mauritania,2020-05-20,141,10,4,0,7,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MRT,Mauritania,2020-06-18,2424,201,97,2,550,123,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MDG,Madagascar,2020-05-28,656,44,2,0,154,3,Sub-Saharan Africa,Low income,13542000000,26969307
MDG,Madagascar,2020-05-31,771,13,6,0,168,3,Sub-Saharan Africa,Low income,13542000000,26969307
OMN,Others,2020-02-29,705,0,6,0,10,0,NULL,NULL,NULL,NULL
OMN,Others,2020-03-26,712,0,10,0,597,10,NULL,NULL,NULL,NULL
OMN,Others,2020-05-03,721,0,15,0,645,0,NULL,NULL,NULL,NULL
LBN,Lebanon,2020-04-06,541,14,19,1,60,6,Middle East & North Africa,Upper middle income,60620000000,6855713
LBN,Lebanon,2020-04-09,582,6,19,0,67,5,Middle East & North Africa,Upper middle income,60620000000,6855713
LBN,Lebanon,2020-05-05,741,1,25,0,206,6,Middle East & North Africa,Upper middle income,60620000000,6855713
SVN,Slovenia,2020-03-17,275,22,1,0,0,0,Europe,High income,58213000000,2078654
GAB,Gabon,2020-06-08,3101,0,21,0,833,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
FIN,Finland,2020-02-07,1,0,0,0,0,0,Europe,High income,289243000000,5532156
FIN,Finland,2020-05-01,5051,56,218,7,3000,0,Europe,High income,289243000000,5532156
FIN,Finland,2020-05-30,6826,50,316,2,5500,0,Europe,High income,289243000000,5532156
OMN,Oman,2020-03-17,24,2,0,0,9,0,Middle East & North Africa,High income,84158000000,4974986
OMN,Oman,2020-04-09,457,38,3,1,109,37,Middle East & North Africa,High income,84158000000,4974986
OMN,Oman,2020-05-14,4341,322,18,1,1303,14,Middle East & North Africa,High income,84158000000,4974986
PAK,Pakistan,2020-02-27,2,0,0,0,0,0,South Asia,Lower middle income,282506007859,216565318
PAK,Pakistan,2020-05-24,54601,2164,1133,32,17198,545,South Asia,Lower middle income,282506007859,216565318
FIN,Finland,2020-06-05,6941,30,322,0,5800,0,Europe,High income,289243000000,5532156
DMA,Dominica,2020-04-28,16,0,0,0,13,0,Latin America & Caribbean,Upper middle income,590000000,71808
DMA,Dominica,2020-05-24,16,0,0,0,16,0,Latin America & Caribbean,Upper middle income,590000000,71808
OMN,Oman,2020-04-12,599,53,4,1,109,0,Middle East & North Africa,High income,84158000000,4974986
OMN,Oman,2020-05-17,5186,157,22,1,1465,29,Middle East & North Africa,High income,84158000000,4974986
ZMB,Zambia,2020-03-21,2,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ZMB,Zambia,2020-06-16,1405,23,11,0,1142,0,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ISL,Iceland,2020-05-14,1802,0,10,0,1780,0,Europe,High income,26821000000,339031
ISL,Iceland,2020-06-09,1807,0,10,0,1794,0,Europe,High income,26821000000,339031
OMN,Oman,2020-03-20,48,0,0,0,12,0,Middle East & North Africa,High income,84158000000,4974986
VEN,Venezuela,2020-04-03,153,7,7,2,52,9,Latin America & Caribbean,Upper middle income,70106000000,28515829
KNA,Saint Kitts and Nevis,2020-04-11,12,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1118000000,52823
SVN,Slovenia,2020-06-18,1511,8,109,0,1359,0,Europe,High income,58213000000,2078654
OMN,Oman,2020-04-15,910,97,4,0,131,1,Middle East & North Africa,High income,84158000000,4974986
SEN,Senegal,2020-05-18,2544,64,26,1,1076,103,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-06-13,4996,145,60,4,3228,128,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SAU,Saudi Arabia,2020-06-03,91182,2171,579,30,68159,2369,Middle East & North Africa,High income,790062000000,34268528
SEN,Senegal,2020-03-12,4,0,0,0,1,0,Sub-Saharan Africa,Lower middle income,28062000000,16296364
ECU,Ecuador,2020-03-06,13,0,0,0,0,0,Latin America & Caribbean,Upper middle income,107730000000,17373662
IRL,Ireland,2020-03-10,34,13,0,0,0,0,Europe,High income,405185000000,4882495
IRL,Ireland,2020-04-14,11479,832,406,41,25,0,Europe,High income,405185000000,4882495
IRL,Ireland,2020-06-14,25303,8,1706,1,22698,0,Europe,High income,405185000000,4882495
HND,Honduras,2020-05-10,1972,142,108,0,203,8,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,2020-06-08,6450,123,262,4,740,28,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,2020-06-14,8858,403,312,2,967,73,Latin America & Caribbean,Lower middle income,25560000000,9746117
HND,Honduras,2020-06-17,10299,643,336,6,1116,41,Latin America & Caribbean,Lower middle income,25560000000,9746117
LBY,Libya,2020-06-08,332,76,5,0,57,5,Middle East & North Africa,Upper middle income,50424000000,6777452
LTU,Lithuania,2020-05-19,1562,15,60,1,1025,28,Europe,High income,57602000000,2759627
JAM,Jamaica,2020-04-28,364,0,7,0,29,0,Latin America & Caribbean,Upper middle income,16717000000,2948279
JAM,Jamaica,2020-05-01,432,10,8,0,31,2,Latin America & Caribbean,Upper middle income,16717000000,2948279
POL,Poland,2020-05-06,14740,309,733,17,4655,375,Europe,High income,643274000000,37887768
POL,Poland,2020-06-04,25048,361,1117,2,12227,213,Europe,High income,643274000000,37887768
SUR,Suriname,2020-04-25,10,0,1,0,7,0,Latin America & Caribbean,Upper middle income,3919000000,581372
THA,Thailand,2020-01-29,14,0,NULL,0,5,0,East Asia & Pacific,Upper middle income,547431000000,69037513
THA,Thailand,2020-02-01,19,0,0,0,5,0,East Asia & Pacific,Upper middle income,547431000000,69037513
THA,Thailand,2020-02-04,25,6,0,0,5,0,East Asia & Pacific,Upper middle income,547431000000,69037513
LIE,Liechtenstein,2020-05-06,82,0,1,0,55,0,Europe,High income,6193677543,38019
BOL,Bolivia,2020-05-04,1681,87,82,6,174,8,Latin America & Caribbean,Lower middle income,47052000000,11513100
BOL,Bolivia,2020-05-30,9592,861,310,10,889,140,Latin America & Caribbean,Lower middle income,47052000000,11513100
BRN,Brunei,2020-03-15,50,10,0,0,0,0,East Asia & Pacific,High income,14281000000,433285
BOL,Bolivia,2020-03-27,61,18,0,0,0,0,Latin America & Caribbean,Lower middle income,47052000000,11513100
BRN,Brunei,2020-04-07,135,0,1,0,85,3,East Asia & Pacific,High income,14281000000,433285
BRN,Brunei,2020-06-04,141,0,2,0,138,0,East Asia & Pacific,High income,14281000000,433285
BRN,Brunei,2020-06-07,141,0,2,0,138,0,East Asia & Pacific,High income,14281000000,433285
COL,Colombia,2020-04-01,1065,159,17,1,39,8,Latin America & Caribbean,Upper middle income,352810000000,50339443
CYP,Cyprus,2020-04-30,850,7,15,0,296,148,Europe,High income,26348000000,1179551
MOZ,Mozambique,2020-04-01,10,2,0,0,0,0,Sub-Saharan Africa,Low income,16294000000,30366036
MOZ,Mozambique,2020-04-27,76,0,0,0,12,0,Sub-Saharan Africa,Low income,16294000000,30366036
MOZ,Mozambique,2020-05-26,213,4,1,0,71,0,Sub-Saharan Africa,Low income,16294000000,30366036
MCO,Monaco,2020-05-08,95,0,4,0,82,0,Europe,High income,6468000877,38964
MCO,Monaco,2020-06-03,99,0,4,0,90,0,Europe,High income,6468000877,38964
MAR,Morocco,2020-03-19,63,14,2,0,1,0,Middle East & North Africa,Lower middle income,129056000000,36471769
THA,Thailand,2020-02-27,40,0,0,0,22,0,East Asia & Pacific,Upper middle income,547431000000,69037513
ITA,Ivory Coast,2020-05-21,2301,70,29,0,1100,17,Sub-Saharan Africa,NULL,NULL,NULL
SEN,Senegal,2020-03-18,31,5,0,0,2,0,Sub-Saharan Africa,Lower middle income,28062000000,16296364
QAT,Qatar,2020-04-13,3231,252,7,0,334,59,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-06-10,73595,1716,66,4,49413,1844,Middle East & North Africa,High income,204008000000,2832067
ZAF,South Africa,2020-03-05,1,1,0,0,0,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-03-28,1187,17,1,0,31,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-04-26,4546,185,87,1,1473,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
ZAF,South Africa,2020-04-29,5350,354,103,10,2073,0,Sub-Saharan Africa,Upper middle income,386727000000,58558270
NAM,Namibia,2020-04-08,16,0,0,0,3,0,Sub-Saharan Africa,Upper middle income,14627000000,2494530
NAM,Namibia,2020-06-14,32,0,0,0,17,0,Sub-Saharan Africa,Upper middle income,14627000000,2494530
SAU,Saudi Arabia,2020-06-09,108571,3288,783,37,76339,1815,Middle East & North Africa,High income,790062000000,34268528
SEN,Senegal,2020-03-15,24,14,0,0,1,0,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-06-16,5247,74,70,6,3525,101,Sub-Saharan Africa,Lower middle income,28062000000,16296364
SEN,Senegal,2020-06-19,5639,164,79,3,3788,72,Sub-Saharan Africa,Lower middle income,28062000000,16296364
LVA,Latvia,2020-03-11,10,2,0,0,1,0,Europe,High income,38102000000,1906743
LVA,Latvia,2020-03-14,26,9,0,0,1,0,Europe,High income,38102000000,1906743
LVA,Latvia,2020-05-11,946,7,18,0,464,0,Europe,High income,38102000000,1906743
LVA,Latvia,2020-05-17,1008,11,19,0,662,0,Europe,High income,38102000000,1906743
LVA,Latvia,2020-05-20,1016,4,21,0,694,0,Europe,High income,38102000000,1906743
NAM,Namibia,2020-03-16,2,0,0,0,0,0,Sub-Saharan Africa,Upper middle income,14627000000,2494530
LKA,Sri Lanka,2020-02-20,1,0,0,0,1,0,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-04-24,420,52,7,0,109,2,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-05-26,1319,137,10,0,712,17,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-04-18,254,10,7,0,86,9,South Asia,Upper middle income,89942000000,21323733
ARE,United Arab Emirates,2020-04-10,3360,370,16,2,418,150,Middle East & North Africa,High income,449130000000,9770529
LKA,Sri Lanka,2020-02-17,1,0,0,0,1,0,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-03-26,106,4,0,0,7,4,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-04-21,310,6,7,0,102,4,South Asia,Upper middle income,89942000000,21323733
ARE,United Arab Emirates,2020-02-06,5,0,0,0,0,0,Middle East & North Africa,High income,449130000000,9770529
ARE,United Arab Emirates,2020-05-06,15738,546,157,11,3359,206,Middle East & North Africa,High income,449130000000,9770529
ARE,United Arab Emirates,2020-06-13,41990,491,288,1,26761,815,Middle East & North Africa,High income,449130000000,9770529
QAT,Qatar,2020-05-06,17972,830,12,0,2070,146,Middle East & North Africa,High income,204008000000,2832067
LKA,Sri Lanka,2020-03-23,97,15,0,0,2,0,South Asia,Upper middle income,89942000000,21323733
LKA,Sri Lanka,2020-06-21,1950,0,11,0,1498,26,South Asia,Upper middle income,89942000000,21323733
PRT,Portugal,2020-03-18,448,0,2,1,3,0,Europe,High income,249912000000,10226187
PRT,Portugal,2020-05-15,28583,264,1190,6,3328,130,Europe,High income,249912000000,10226187
QAT,Qatar,2020-03-06,8,0,0,0,0,0,Middle East & North Africa,High income,204008000000,2832067
QAT,Qatar,2020-04-04,1325,250,3,0,109,16,Middle East & North Africa,High income,204008000000,2832067
LUX,Luxembourg,2020-04-09,3115,81,52,6,500,0,Europe,High income,73693000000,615729
LUX,Luxembourg,2020-06-18,4091,6,110,0,3940,5,Europe,High income,73693000000,615729
NER,Niger,2020-06-08,973,0,65,0,869,2,Sub-Saharan Africa,Low income,10628000000,23310715
URY,Uruguay,2020-06-14,848,1,23,0,788,4,Latin America & Caribbean,High income,63421000000,3461734
NLD,Netherlands,2020-06-14,48990,143,6078,2,181,0,Europe,High income,954931000000,17097130
NER,Niger,2020-04-17,627,43,18,4,110,20,Sub-Saharan Africa,Low income,10628000000,23310715
NER,Niger,2020-06-14,980,0,66,0,885,4,Sub-Saharan Africa,Low income,10628000000,23310715
VCT,Saint Vincent and the Grenadines,2020-04-14,12,0,0,0,1,0,Latin America & Caribbean,Upper middle income,903000000,110589
VCT,Saint Vincent and the Grenadines,2020-04-17,12,0,0,0,1,0,Latin America & Caribbean,Upper middle income,903000000,110589
URY,Uruguay,2020-04-11,494,21,7,0,214,8,Latin America & Caribbean,High income,63421000000,3461734
URY,Uruguay,2020-06-11,847,0,23,0,772,14,Latin America & Caribbean,High income,63421000000,3461734
URY,Uruguay,2020-06-20,859,6,25,1,815,1,Latin America & Caribbean,High income,63421000000,3461734
VCT,Saint Vincent and the Grenadines,2020-03-19,1,0,0,0,0,0,Latin America & Caribbean,Upper middle income,903000000,110589
VCT,Saint Vincent and the Grenadines,2020-06-17,29,0,0,0,25,0,Latin America & Caribbean,Upper middle income,903000000,110589
FJI,Fiji,2020-04-04,12,5,0,0,0,0,East Asia & Pacific,Upper middle income,5671000000,889953
FJI,Fiji,2020-04-10,16,1,0,0,0,0,East Asia & Pacific,Upper middle income,5671000000,889953
FJI,Fiji,2020-05-09,18,0,0,0,14,0,East Asia & Pacific,Upper middle income,5671000000,889953
ESY,Estonia,2020-04-14,1373,41,31,3,115,13,Europe,High income,33235000000,1325648
ESY,Estonia,2020-04-23,1592,33,45,1,192,8,Europe,High income,33235000000,1325648
JOR,Jordan,2020-04-08,358,5,6,0,150,12,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,2020-05-16,607,11,9,0,404,3,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,2020-06-08,831,23,9,0,627,20,Middle East & North Africa,Upper middle income,46451000000,10101694
JOR,Jordan,2020-03-19,69,17,0,0,1,0,Middle East & North Africa,Upper middle income,46451000000,10101694
VCT,Saint Vincent and the Grenadines,2020-05-13,17,0,0,0,12,0,Latin America & Caribbean,Upper middle income,903000000,110589
NER,Niger,2020-05-16,889,4,51,0,689,5,Sub-Saharan Africa,Low income,10628000000,23310715
Reunion,Reunion,2020-03-13,5,4,0,0,0,0,Sub-Saharan Africa,NULL,NULL,NULL
GBR,United Kingdom,2020-03-10,382,61,6,2,18,0,Europe,High income,2927080000000,67530172
GBR,United Kingdom,2020-05-13,230985,3244,33264,495,1032,9,Europe,High income,2927080000000,67530172
GBR,United Kingdom,2020-05-16,241461,3457,34546,468,1058,11,Europe,High income,2927080000000,67530172
URY,Uruguay,2020-03-16,8,4,0,0,0,0,Latin America & Caribbean,High income,63421000000,3461734
SVK,Slovakia,2020-04-07,581,47,2,0,13,5,Europe,High income,117399000000,5457013
MWI,Malawi,2020-04-23,33,10,3,0,3,0,Sub-Saharan Africa,Low income,7861000000,18628747
MWI,Malawi,2020-05-22,82,10,3,0,28,1,Sub-Saharan Africa,Low income,7861000000,18628747
ROU,Romania,2020-05-10,15362,231,961,22,7051,139,Europe,Upper middle income,263133000000,19364557
ROU,Romania,2020-06-11,21182,237,1369,9,15283,180,Europe,Upper middle income,263133000000,19364557
ROU,Romania,2020-06-14,21999,320,1410,16,15719,84,Europe,Upper middle income,263133000000,19364557
SVK,Slovakia,2020-06-10,1533,2,28,0,1404,2,Europe,High income,117399000000,5457013
SDN,Sudan,2020-06-14,7220,213,459,12,2610,54,Sub-Saharan Africa,Lower middle income,82887395895,42813238
